Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA
1/19/20 19:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/19/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/19/20 21:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/19/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/19/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 0:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/20/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/20/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/20/20 8:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/20/20 9:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/20/20 10:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
1/20/20 11:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
1/20/20 12:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/20/20 13:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/20/20 14:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/20/20 15:00,Central Los Angeles,1.1,1-hr,pphm,9,N/A
1/20/20 16:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/20/20 17:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/20/20 18:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/20/20 19:00,Central Los Angeles,2.3,1-hr,pphm,9,N/A
1/20/20 20:00,Central Los Angeles,1.9,1-hr,pphm,9,N/A
1/20/20 21:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/20/20 22:00,Central Los Angeles,2.2,1-hr,pphm,9,N/A
1/20/20 23:00,Central Los Angeles,2.2,1-hr,pphm,9,N/A
1/21/20 0:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/21/20 1:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/21/20 2:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/21/20 3:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/21/20 4:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/21/20 5:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
1/21/20 6:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/21/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/21/20 8:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/21/20 9:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/21/20 10:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/21/20 14:00,Central Los Angeles,3.5,1-hr,pphm,9,N/A
1/21/20 15:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
1/21/20 16:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
1/21/20 17:00,Central Los Angeles,3.2,1-hr,pphm,9,N/A
1/21/20 18:00,Central Los Angeles,3.2,1-hr,pphm,9,N/A
1/21/20 19:00,Central Los Angeles,3,1-hr,pphm,9,N/A
1/21/20 20:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/21/20 21:00,Central Los Angeles,0.8,1-hr,pphm,9,N/A
1/21/20 22:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/21/20 23:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/22/20 0:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/22/20 1:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/22/20 2:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/22/20 3:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/22/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 7:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 8:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/22/20 9:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/22/20 10:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
1/22/20 12:00,Central Los Angeles,2.8,1-hr,pphm,9,N/A
1/22/20 13:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
1/22/20 14:00,Central Los Angeles,2.3,1-hr,pphm,9,N/A
1/22/20 15:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
1/22/20 16:00,Central Los Angeles,2.1,1-hr,pphm,9,N/A
1/22/20 17:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/22/20 20:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/22/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/22/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/23/20 8:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/23/20 9:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/23/20 11:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/23/20 12:00,Central Los Angeles,2.5,1-hr,pphm,9,N/A
1/23/20 13:00,Central Los Angeles,3,1-hr,pphm,9,N/A
1/23/20 14:00,Central Los Angeles,3.1,1-hr,pphm,9,N/A
1/23/20 15:00,Central Los Angeles,3,1-hr,pphm,9,N/A
1/23/20 16:00,Central Los Angeles,2.9,1-hr,pphm,9,N/A
1/23/20 17:00,Central Los Angeles,1.9,1-hr,pphm,9,N/A
1/23/20 18:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/23/20 19:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/23/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/23/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 7:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 8:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/24/20 9:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/24/20 10:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/24/20 11:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/24/20 12:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/24/20 13:00,Central Los Angeles,1.8,1-hr,pphm,9,N/A
1/24/20 14:00,Central Los Angeles,1.8,1-hr,pphm,9,N/A
1/24/20 15:00,Central Los Angeles,1.8,1-hr,pphm,9,N/A
1/24/20 16:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/24/20 17:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/24/20 18:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/24/20 19:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/24/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/24/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 7:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/25/20 8:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/25/20 9:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/25/20 10:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
1/25/20 11:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/25/20 12:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/25/20 13:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
1/25/20 14:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
1/25/20 15:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/25/20 16:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/25/20 17:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/25/20 18:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
1/25/20 19:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/25/20 20:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/25/20 21:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/25/20 22:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/25/20 23:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/26/20 0:00,Central Los Angeles,1.8,1-hr,pphm,9,N/A
1/26/20 1:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/26/20 2:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/26/20 3:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/26/20 4:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/26/20 5:00,Central Los Angeles,1.1,1-hr,pphm,9,N/A
1/26/20 6:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/26/20 7:00,Central Los Angeles,1.1,1-hr,pphm,9,N/A
1/26/20 8:00,Central Los Angeles,1,1-hr,pphm,9,N/A
1/26/20 9:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/26/20 10:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/26/20 11:00,Central Los Angeles,1.8,1-hr,pphm,9,N/A
1/26/20 12:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/26/20 13:00,Central Los Angeles,2.6,1-hr,pphm,9,N/A
1/26/20 14:00,Central Los Angeles,3.2,1-hr,pphm,9,N/A
1/26/20 15:00,Central Los Angeles,3,1-hr,pphm,9,N/A
1/26/20 16:00,Central Los Angeles,3.2,1-hr,pphm,9,N/A
1/26/20 17:00,Central Los Angeles,3,1-hr,pphm,9,N/A
1/26/20 18:00,Central Los Angeles,2.6,1-hr,pphm,9,N/A
1/26/20 19:00,Central Los Angeles,2.3,1-hr,pphm,9,N/A
1/26/20 20:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
1/26/20 21:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/26/20 22:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/26/20 23:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/27/20 0:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
1/27/20 1:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/27/20 2:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
1/27/20 3:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/27/20 4:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/27/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/27/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/27/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/27/20 8:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
1/27/20 9:00,Central Los Angeles,1.9,1-hr,pphm,9,N/A
1/27/20 10:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/27/20 11:00,Central Los Angeles,1.9,1-hr,pphm,9,N/A
1/27/20 12:00,Central Los Angeles,1.9,1-hr,pphm,9,N/A
1/27/20 13:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
1/27/20 14:00,Central Los Angeles,2.8,1-hr,pphm,9,N/A
1/27/20 15:00,Central Los Angeles,2.6,1-hr,pphm,9,N/A
1/27/20 16:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
1/27/20 17:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/27/20 18:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/27/20 19:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/27/20 20:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/27/20 21:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/27/20 22:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/27/20 23:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/28/20 0:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/28/20 1:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/28/20 2:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/28/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/28/20 4:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/28/20 5:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/28/20 6:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/28/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/28/20 8:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/28/20 9:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/28/20 10:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/28/20 11:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
1/28/20 12:00,Central Los Angeles,2.3,1-hr,pphm,9,N/A
1/28/20 17:00,Central Los Angeles,2.6,1-hr,pphm,9,N/A
1/28/20 18:00,Central Los Angeles,1.1,1-hr,pphm,9,N/A
1/28/20 19:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/28/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/28/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/28/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/28/20 23:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/29/20 0:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/29/20 1:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
1/29/20 2:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/29/20 3:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/29/20 4:00,Central Los Angeles,2.1,1-hr,pphm,9,N/A
1/29/20 5:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
1/29/20 6:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/29/20 7:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/29/20 8:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/29/20 9:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/29/20 10:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/29/20 11:00,Central Los Angeles,3.7,1-hr,pphm,9,N/A
1/29/20 12:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
1/29/20 13:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
1/29/20 14:00,Central Los Angeles,3.9,1-hr,pphm,9,N/A
1/29/20 15:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
1/29/20 16:00,Central Los Angeles,2.1,1-hr,pphm,9,N/A
1/29/20 17:00,Central Los Angeles,0.9,1-hr,pphm,9,N/A
1/29/20 18:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/29/20 19:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
1/29/20 20:00,Central Los Angeles,1.4,1-hr,pphm,9,N/A
1/29/20 21:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/29/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/29/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 1:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 2:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 3:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 4:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 5:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 8:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
1/30/20 9:00,Central Los Angeles,1,1-hr,pphm,9,N/A
1/30/20 10:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/30/20 11:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
1/30/20 12:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
1/30/20 13:00,Central Los Angeles,3.2,1-hr,pphm,9,N/A
1/30/20 14:00,Central Los Angeles,2.9,1-hr,pphm,9,N/A
1/30/20 15:00,Central Los Angeles,2.5,1-hr,pphm,9,N/A
1/30/20 16:00,Central Los Angeles,2.1,1-hr,pphm,9,N/A
1/30/20 17:00,Central Los Angeles,1.1,1-hr,pphm,9,N/A
1/30/20 18:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/30/20 19:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/30/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 3:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 4:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 5:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 7:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
1/31/20 8:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
1/31/20 9:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
1/31/20 10:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
1/31/20 11:00,Central Los Angeles,2,1-hr,pphm,9,N/A
1/31/20 12:00,Central Los Angeles,2.6,1-hr,pphm,9,N/A
1/31/20 13:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
1/31/20 14:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
1/31/20 15:00,Central Los Angeles,2.9,1-hr,pphm,9,N/A
1/31/20 16:00,Central Los Angeles,2.8,1-hr,pphm,9,N/A
1/31/20 17:00,Central Los Angeles,2.2,1-hr,pphm,9,N/A
1/31/20 18:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
1/31/20 19:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 22:00,Central Los Angeles,0,1-hr,pphm,9,N/A
1/31/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 0:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 1:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 2:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 3:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/1/20 4:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/1/20 5:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/1/20 6:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/1/20 7:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/1/20 8:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
2/1/20 9:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
2/1/20 10:00,Central Los Angeles,2.2,1-hr,pphm,9,N/A
2/1/20 11:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/1/20 12:00,Central Los Angeles,3.6,1-hr,pphm,9,N/A
2/1/20 13:00,Central Los Angeles,3.9,1-hr,pphm,9,N/A
2/1/20 14:00,Central Los Angeles,3.9,1-hr,pphm,9,N/A
2/1/20 15:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
2/1/20 16:00,Central Los Angeles,3.1,1-hr,pphm,9,N/A
2/1/20 17:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
2/1/20 18:00,Central Los Angeles,1.2,1-hr,pphm,9,N/A
2/1/20 19:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
2/1/20 20:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 21:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/1/20 22:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/1/20 23:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
2/2/20 0:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
2/2/20 1:00,Central Los Angeles,0.3,1-hr,pphm,9,N/A
2/2/20 2:00,Central Los Angeles,0.4,1-hr,pphm,9,N/A
2/2/20 3:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
2/2/20 4:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
2/2/20 5:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/2/20 6:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/2/20 7:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/2/20 8:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
2/2/20 9:00,Central Los Angeles,1.5,1-hr,pphm,9,N/A
2/2/20 10:00,Central Los Angeles,2,1-hr,pphm,9,N/A
2/2/20 11:00,Central Los Angeles,2,1-hr,pphm,9,N/A
2/2/20 12:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
2/2/20 13:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
2/2/20 14:00,Central Los Angeles,2.5,1-hr,pphm,9,N/A
2/2/20 15:00,Central Los Angeles,2.8,1-hr,pphm,9,N/A
2/2/20 16:00,Central Los Angeles,2.7,1-hr,pphm,9,N/A
2/2/20 17:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
2/2/20 18:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
2/2/20 19:00,Central Los Angeles,2.5,1-hr,pphm,9,N/A
2/2/20 20:00,Central Los Angeles,2.5,1-hr,pphm,9,N/A
2/2/20 21:00,Central Los Angeles,2.3,1-hr,pphm,9,N/A
2/2/20 22:00,Central Los Angeles,3.5,1-hr,pphm,9,N/A
2/2/20 23:00,Central Los Angeles,4,1-hr,pphm,9,N/A
2/3/20 0:00,Central Los Angeles,3.9,1-hr,pphm,9,N/A
2/3/20 1:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
2/3/20 2:00,Central Los Angeles,3.7,1-hr,pphm,9,N/A
2/3/20 3:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
2/3/20 4:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
2/3/20 5:00,Central Los Angeles,3.4,1-hr,pphm,9,N/A
2/3/20 6:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/3/20 7:00,Central Los Angeles,3,1-hr,pphm,9,N/A
2/3/20 8:00,Central Los Angeles,3,1-hr,pphm,9,N/A
2/3/20 9:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/3/20 10:00,Central Los Angeles,3.6,1-hr,pphm,9,N/A
2/3/20 11:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
2/3/20 12:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
2/3/20 13:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
2/3/20 14:00,Central Los Angeles,3.9,1-hr,pphm,9,N/A
2/3/20 15:00,Central Los Angeles,3.8,1-hr,pphm,9,N/A
2/3/20 16:00,Central Los Angeles,3.7,1-hr,pphm,9,N/A
2/3/20 17:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/3/20 18:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/3/20 19:00,Central Los Angeles,3.3,1-hr,pphm,9,N/A
2/3/20 20:00,Central Los Angeles,2.1,1-hr,pphm,9,N/A
2/3/20 21:00,Central Los Angeles,1,1-hr,pphm,9,N/A
2/4/20 16:00,Central Los Angeles,3.1,1-hr,pphm,9,N/A
2/4/20 18:00,Central Los Angeles,1.3,1-hr,pphm,9,N/A
2/4/20 19:00,Central Los Angeles,0.5,1-hr,pphm,9,N/A
2/4/20 20:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/4/20 21:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/4/20 22:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
2/4/20 23:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/5/20 0:00,Central Los Angeles,0.1,1-hr,pphm,9,N/A
2/5/20 1:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
2/5/20 2:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
2/5/20 3:00,Central Los Angeles,1.6,1-hr,pphm,9,N/A
2/5/20 4:00,Central Los Angeles,0.7,1-hr,pphm,9,N/A
2/5/20 5:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/5/20 6:00,Central Los Angeles,0,1-hr,pphm,9,N/A
2/5/20 7:00,Central Los Angeles,0.2,1-hr,pphm,9,N/A
2/5/20 8:00,Central Los Angeles,0.6,1-hr,pphm,9,N/A
2/5/20 9:00,Central Los Angeles,1.7,1-hr,pphm,9,N/A
2/5/20 10:00,Central Los Angeles,2.4,1-hr,pphm,9,N/A
2/5/20 17:00,Central Los Angeles,2.8,1-hr,pphm,9,N/A
2/5/20 18:00,Central Los Angeles,3.1,1-hr,pphm,9,N/A
