date,county,fips,confirmed_cases,deaths,new_confirmed_cases,new_deaths
3/15/20,Yolo,113,2,0,0,0
3/16/20,Yolo,113,2,0,0,0
3/17/20,Yolo,113,4,0,2,0
3/18/20,Yolo,113,5,0,1,0
3/19/20,Yolo,113,5,0,0,0
3/20/20,Yolo,113,6,0,1,0
3/21/20,Yolo,113,6,0,0,0
3/22/20,Yolo,113,6,1,0,1
3/23/20,Yolo,113,8,1,2,0
3/24/20,Yolo,113,10,1,2,0
3/25/20,Yolo,113,11,1,1,0
3/26/20,Yolo,113,11,1,0,0
3/27/20,Yolo,113,16,1,5,0
3/28/20,Yolo,113,16,1,0,0
3/29/20,Yolo,113,16,1,0,0
3/30/20,Yolo,113,24,1,8,0
3/31/20,Yolo,113,25,1,1,0
4/1/20,Yolo,113,28,1,3,0
4/2/20,Yolo,113,33,1,5,0
4/3/20,Yolo,113,33,1,0,0
4/4/20,Yolo,113,37,1,4,0
4/5/20,Yolo,113,37,1,0,0
4/6/20,Yolo,113,50,1,13,0
4/7/20,Yolo,113,56,2,6,1
4/8/20,Yolo,113,67,3,11,1
4/9/20,Yolo,113,71,3,4,0
4/10/20,Yolo,113,75,3,4,0
4/11/20,Yolo,113,88,3,13,0
4/12/20,Yolo,113,93,3,5,0
4/13/20,Yolo,113,101,4,8,1
4/14/20,Yolo,113,102,4,1,0
4/15/20,Yolo,113,116,7,14,3
4/16/20,Yolo,113,125,7,9,0
4/17/20,Yolo,113,126,8,1,1
4/18/20,Yolo,113,126,8,0,0
4/19/20,Yolo,113,137,9,11,1
4/20/20,Yolo,113,142,10,5,1
4/21/20,Yolo,113,146,10,4,0
4/22/20,Yolo,113,151,12,5,2
4/23/20,Yolo,113,155,12,4,0
4/24/20,Yolo,113,157,13,2,1
4/25/20,Yolo,113,158,13,1,0
4/26/20,Yolo,113,161,14,3,1
4/27/20,Yolo,113,161,16,0,2
4/28/20,Yolo,113,162,16,1,0
4/29/20,Yolo,113,163,16,1,0
4/30/20,Yolo,113,164,16,1,0
3/21/20,Yuba,115,2,0,,
3/22/20,Yuba,115,3,0,1,0
3/23/20,Yuba,115,3,0,0,0
3/24/20,Yuba,115,3,0,0,0
3/25/20,Yuba,115,3,0,0,0
3/26/20,Yuba,115,3,0,0,0
3/27/20,Yuba,115,3,0,0,0
3/28/20,Yuba,115,3,0,0,0
3/29/20,Yuba,115,4,0,1,0
3/30/20,Yuba,115,6,0,2,0
3/31/20,Yuba,115,7,0,1,0
4/1/20,Yuba,115,8,0,1,0
4/2/20,Yuba,115,8,0,0,0
4/3/20,Yuba,115,9,0,1,0
4/4/20,Yuba,115,9,0,0,0
4/5/20,Yuba,115,10,0,1,0
4/6/20,Yuba,115,11,0,1,0
4/7/20,Yuba,115,13,0,2,0
4/8/20,Yuba,115,15,0,2,0
4/9/20,Yuba,115,15,0,0,0
4/10/20,Yuba,115,15,1,0,1
4/11/20,Yuba,115,15,1,0,0
4/12/20,Yuba,115,15,1,0,0
4/13/20,Yuba,115,15,1,0,0
4/14/20,Yuba,115,15,1,0,0
4/15/20,Yuba,115,15,1,0,0
4/16/20,Yuba,115,15,1,0,0
4/17/20,Yuba,115,15,1,0,0
4/18/20,Yuba,115,16,1,1,0
4/19/20,Yuba,115,16,1,0,0
4/20/20,Yuba,115,16,1,0,0
4/21/20,Yuba,115,16,1,0,0
4/22/20,Yuba,115,16,1,0,0
4/23/20,Yuba,115,16,1,0,0
4/24/20,Yuba,115,16,1,0,0
4/25/20,Yuba,115,16,1,0,0
4/26/20,Yuba,115,16,1,0,0
4/27/20,Yuba,115,16,1,0,0
4/28/20,Yuba,115,17,1,1,0
4/29/20,Yuba,115,17,1,0,0
4/30/20,Yuba,115,18,1,1,0
